codigo_siafi;processo_compra_siad;numero_empenho;data_empenho;razao_social_credor;cnpj_cpf_credor;categoria_economica_codigo;categoria_economica_descricao;grupo_despesa_codigo;grupo_despesa_descricao;codigo_elemento;elemento_despesa;modalidade_aplicacao_codigo;modalidade_aplicacao_descricao;codigo_item;item_despesa;codigo_fonte;fonte_recurso;valor_empenhado;valor_inscrito_rpp;valor_inscrito_rpnp;valor_liquidado_rp;valor_cancelado_rpp;valor_cancelado_rpnp;valor_restabelecido_rpp;valor_restabelecido_rpnp;valor_pago_rpp;valor_pago_rpnp
9388834;1401104 000017/2023;140;2023-09-18;COMERCIAL CEDRO EIRELI;10.732.150/0001-43;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;4;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS DE USO INDUSTRIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;14763,84;0,0;0,0;0,0;0,0;0;0,0;14763,84;0,0
9388834;1401104 000017/2023;142;2023-09-18;RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE LTDA;15.453.449/0001-82;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;26;EQUIPAMENTOS DE PROTECAO, SEGURANCA E SOCORRO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;10200,0;0,0;0,0;0,0;0,0;0;0,0;10077,6;0,0
9388834;1401104 000017/2023;143;2023-09-18;COMERCIAL CEDRO EIRELI;10.732.150/0001-43;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;10;FERRAMENTAS, EQUIP. E INSTRUMENTOS P/ OFICINA, MEDICAO E INSPECAO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;7600,0;0,0;0,0;0,0;0,0;0;0,0;7600,0;0,0
9388834;1401104 000055/2023;320;2023-12-01;HPE AUTOMOTORES DO BRASIL LTDA;54.305.743/0011-70;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;269990,0;0,0;269990,0;269990,0;0,0;0,0;0;0,0;0,0;266750,12
9389384;0000000 000000/0000;4143;2023-09-27;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MURIAE;18.990.499/0001-97;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;41;CONTRIBUICOES;50;TRANSFERENCIAS A INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;1;CONTRIBUICOES;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;0,0;100000,0;0,0;0,0;0,0;0,0;0;0,0;100000,0;0,0
9389384;0000000 000000/0000;4810;2023-10-10;ASSOCIACAO RIOVERDENSE DE ASSISTENCIA E PROMOCAO HUMANA;01.152.436/0001-69;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;41;CONTRIBUICOES;50;TRANSFERENCIAS A INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;1;CONTRIBUICOES;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;240000,0;0,0;240000,0;240000,0;0,0;0,0;0;0,0;0,0;240000,0
9389384;0000000 000000/0000;4813;2023-10-10;HOSPITAL SAO VICENTE DE PAULO;18.145.870/0001-14;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;41;CONTRIBUICOES;50;TRANSFERENCIAS A INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;1;CONTRIBUICOES;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;0,0;0,0;900000,0;0,0;0,0;0,0;0;0,0;0,0;0,0
9389606;1451044 000084/2024;389;2024-06-19;ISRAEL WEAPON INDUSTRIES (I.W.I) LTD;99.999.990/1104-40;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;36331,44;0,0;0,0;0,0;0,0;0;0,0;36331,44;0,0
9389606;1451044 000198/2024;459;2024-07-31;GLOCK AMERICA S.A.;99.999.990/1090-00;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;300753,8;0,0;300753,8;300753,8;0,0;0,0;0;0,0;0,0;300753,8
9389606;1451044 000340/2023;599;2023-12-29;COMPANHIA BRASILEIRA DE CARTUCHOS;57.494.031/0010-54;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;27505,8;0,0;27505,8;27505,8;0,0;0,0;0;0,0;0,0;27175,73
9389739;1401068 000049/2023;81;2023-12-28;NEW LINE SOLUCOES CORPORATIVAS LTDA;31.731.853/0001-27;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;14;MOBILIARIO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;6100,0;0,0;6100,0;6100,0;0,0;0,0;0;0,0;0,0;6026,8
9389739;1401104 000096/2023;345;2023-12-26;HAIX SCHUHE PRODUKTIONS UND VERTRIEBS GMBH;99.999.990/1115-00;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;90;APLICACOES DIRETAS;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;613428,0;0,0;613428,0;613428,0;0,0;0,0;0;0,0;0,0;613428,0
9389739;1401104 000097/2023;232;2023-11-14;RIO DOCE COMERCIO DE VEICULOS LTDA;13.426.763/0001-40;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;1075500,0;0,0;1075500,0;1075500,0;0,0;0,0;0;0,0;0,0;1062594,0
9389739;1401104 000097/2023;313;2023-12-01;RIO DOCE COMERCIO DE VEICULOS LTDA;13.426.763/0001-40;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;95000,0;0,0;190000,0;95000,0;0,0;0,0;0;0,0;0,0;93860,0
9389739;1401104 000097/2023;314;2023-12-01;RIO DOCE COMERCIO DE VEICULOS LTDA;13.426.763/0001-40;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;89499,5;0,0;89499,5;89499,5;0,0;0,0;0;0,0;0,0;88359,5
9389741;1250084 000079/2024;133;2024-08-13;GLOCK AMERICA S.A.;99.999.990/1090-00;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;155,3;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0
9389741;1250084 000081/2024;125;2024-08-12;CESKA ZBROJOVKA A.S.;99.999.990/1101-05;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;385,32;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0
9389741;1250084 000182/2024;413;2024-12-20;MEPROLIGHT LTD;99.999.990/1112-50;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;9210,4;0,0;10322,0;9210,4;0,0;1111,6;0;0,0;0,0;9083,36
9389746;1250071 000055/2024;146;2024-07-18;LIDER NOTEBOOKS COMERCIO E SERVICOS LTDA;12.477.490/0002-81;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;15628,0;0,0;0,0;0,0;0,0;0;0,0;15440,46;0,0
9389746;1250071 000056/2024;147;2024-07-18;GRUPO MULTILASER S.A.;59.717.553/0006-17;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;3390,0;0,0;3390,0;3390,0;0,0;0,0;0;0,0;0,0;3349,32
9389746;1250071 000200/2024;387;2024-11-18;LIDER NOTEBOOKS COMERCIO E SERVICOS LTDA;12.477.490/0002-81;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;3907,0;0,0;3907,0;3907,0;0,0;0,0;0;0,0;0,0;3860,12
9389746;1250072 000027/2023;211;2024-09-20;HANBAI COMERCIO DE MOTOS LTDA;15.082.489/0001-65;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;261950,0;0,0;261950,0;261950,0;0,0;0,0;0;0,0;0,0;258806,6
9389746;1250072 000028/2024;212;2024-09-20;HANBAI COMERCIO DE MOTOS LTDA;15.082.489/0001-65;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;104780,0;0,0;104780,0;104780,0;0,0;0,0;0;0,0;0,0;103522,64
9389746;1250084 000028/2024;191;2024-09-30;AXON ENTERPRISE INC;99.999.990/1126-55;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;600,82;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0
9389746;1259968 000012/2024;3599;2024-11-13;MTV.NET INFORMATICA E ELETRONICA LTDA;08.164.723/0001-38;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;12;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS  USO ADMINISTRATIVO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;2800,0;0,0;0,0;0,0;0,0;0;0,0;2800,0;0,0
9389746;1259968 000012/2024;3604;2024-11-13;GOMAP COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA;44.384.524/0001-07;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;14;MOBILIARIO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;1324,08;0,0;0,0;0,0;0,0;0;0,0;1324,08;0,0
9389746;1259968 000041/2024;3605;2024-11-13;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;448,35;0,0;0,0;0,0;0,0;0;0,0;442,97;0,0
9390034;1250072 000062/2024;26;2025-04-02;EMPORIUM COMERCIO DE VEICULOS E EQUIPAMENTOS E SERVICOS LTDA;05.163.253/0001-08;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;17;VEICULOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;1000000,0;0,0;0,0;0,0;0,0;0;0,0;980800,0;0,0
9390034;1250084 000130/2024;262;2024-11-14;INBRA-TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA.;26.836.227/0001-65;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;13800,0;0,0;0,0;0,0;0,0;0;0,0;13634,4;0,0
9390036;1250071 000043/2024;289;2024-09-24;XPTI TECNOLOGIAS EM SEGURANCA LTDA;18.190.216/0002-03;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;6;EQUIPAMENTOS DE COMUNICACAO E TELEFONIA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;22000,0;0,0;22000,0;22000,0;0,0;0,0;0;0,0;0,0;21736,0
9390036;1250071 000043/2024;587;2024-12-27;XPTI TECNOLOGIAS EM SEGURANCA LTDA;18.190.216/0002-03;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;6;EQUIPAMENTOS DE COMUNICACAO E TELEFONIA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;154000,0;0,0;154000,0;154000,0;0,0;0,0;0;0,0;0,0;152152,0
9390036;1250071 000052/2024;354;2024-11-05;LENOVO TECNOLOGIA (BRASIL) LIMITADA;07.275.920/0001-61;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;34753,86;0,0;0,0;0,0;0,0;0;0,0;34336,81;0,0
9390036;1250071 000065/2024;355;2024-11-05;LENOVO TECNOLOGIA (BRASIL) LIMITADA;07.275.920/0001-61;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;11584,62;0,0;11584,62;11584,62;0,0;0,0;0;0,0;0,0;11445,61
9390036;1250071 000092/2024;242;2024-08-30;MOTOROLA SOLUTIONS LTDA;10.652.730/0006-35;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;6;EQUIPAMENTOS DE COMUNICACAO E TELEFONIA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;632000,0;0,0;632000,0;632000,0;0,0;0,0;0;0,0;0,0;624416,0
9390036;1250071 000130/2024;250;2024-09-03;MICROTECNICA INFORMATICA LTDA;01.590.728/0009-30;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;0,0;5688,57;0,0;0,0;0,0;0,0;0;0,0;5620,31;0,0
9390036;1250071 000174/2025;392;2025-11-27;METODO SYSTEM COMERCIO E SERVICOS LTDA;07.346.478/0001-17;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;6;EQUIPAMENTOS DE COMUNICACAO E TELEFONIA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;33412,14;0,0;33412,14;33412,14;0,0;0,0;0;0,0;0,0;33011,19
9390036;1250071 000207/2025;428;2025-12-16;POSITIVO TECNOLOGIA S.A.;81.243.735/0009-03;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;4298,0;0,0;4298,0;4298,0;0,0;0,0;0;0,0;0,0;4246,42
9390036;1250071 000221/2024;392;2024-11-21;METODO SYSTEM COMERCIO E SERVICOS LTDA;07.346.478/0001-17;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;6;EQUIPAMENTOS DE COMUNICACAO E TELEFONIA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;115350,0;0,0;115350,0;115350,0;0,0;0,0;0;0,0;0,0;113965,8
9390036;1250071 000231/2024;541;2024-12-02;DRIVE A INFORMATICA LTDA;00.677.870/0001-08;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;27886,0;0,0;27886,0;27886,0;0,0;0,0;0;0,0;0,0;27551,37
9390036;1250071 000232/2024;391;2024-11-21;METODO SYSTEM COMERCIO E SERVICOS LTDA;07.346.478/0001-17;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;6;EQUIPAMENTOS DE COMUNICACAO E TELEFONIA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;2182,0;0,0;2182,0;2182,0;0,0;0,0;0;0,0;0,0;2155,82
9390036;1250071 000270/2024;551;2024-12-12;GRUPO MULTILASER S.A.;59.717.553/0006-17;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;25000,0;0,0;25000,0;25000,0;0,0;0,0;0;0,0;0,0;24700,0
9390036;1250071 000271/2024;549;2024-12-10;REPREMIG REPRESENTACAO E COMERCIO DE MINAS GERAIS LTDA;65.149.197/0002-51;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;14950,0;0,0;14950,0;14950,0;0,0;0,0;0;0,0;0,0;14770,6
9390036;1250071 000272/2024;556;2024-12-19;HOMEOFFICE CADEIRAS LTDA;26.242.393/0001-33;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;14;MOBILIARIO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;25464,0;0,0;25464,0;25464,0;0,0;0,0;0;0,0;0,0;25158,43
9390036;1250071 000273/2024;560;2024-12-19;DRIVE A INFORMATICA LTDA;00.677.870/0001-08;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;13943,0;0,0;13943,0;13943,0;0,0;0,0;0;0,0;0,0;13775,69
9390036;1250071 000275/2024;572;2024-12-27;53.964.373 NATHALIA SOARES DE OLIVEIRA SANTOS SIMOES;53.964.373/0001-49;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;5700,0;0,0;5700,0;5700,0;0,0;0,0;0;0,0;0,0;5700,0
9390036;1250071 000278/2024;558;2024-12-19;MULTIMIX DISTRIBUIDORA LTDA;38.588.648/0001-01;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;4680,0;0,0;4680,0;4680,0;0,0;0,0;0;0,0;0,0;4680,0
9390036;1250071 000280/2024;555;2024-12-19;REPREMIG REPRESENTACAO E COMERCIO DE MINAS GERAIS LTDA;65.149.197/0002-51;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;27000,0;0,0;27000,0;27000,0;0,0;0,0;0;0,0;0,0;26676,0
9390036;1250071 000281/2024;593;2024-12-27;DRIVE A INFORMATICA LTDA;00.677.870/0001-08;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;13943,0;0,0;13943,0;13943,0;0,0;0,0;0;0,0;0,0;13775,69
9390036;1250071 000282/2024;565;2024-12-26;TAIT COMUNICACOES BRASIL LTDA;67.116.715/0001-85;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;6;EQUIPAMENTOS DE COMUNICACAO E TELEFONIA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;102000,0;0,0;102000,0;102000,0;0,0;0,0;0;0,0;0,0;100776,0
9390036;1250071 000283/2024;569;2024-12-26;BT COMERCIO INTELIGENTE LTDA;45.329.312/0001-81;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;12;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS  USO ADMINISTRATIVO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;94987,65;0,0;94987,65;94987,65;0,0;0,0;0;0,0;0,0;93847,8
9390036;1250071 000284/2024;570;2024-12-26;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S/A;17.359.233/0001-88;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;12;MAQUINAS, APARELHOS, UTENSILIOS E EQUIPAMENTOS  USO ADMINISTRATIVO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;154800,0;0,0;154800,0;154800,0;0,0;0,0;0;0,0;0,0;152942,4
9390036;1250071 000293/2024;576;2024-12-27;GRUPO MULTILASER S.A.;59.717.553/0006-17;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;7;EQUIPAMENTOS DE INFORMATICA;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;512448,0;0,0;512448,0;512448,0;0,0;0,0;0;0,0;0,0;506298,63
9390036;1250071 000298/2024;571;2024-12-26;MAMUTE BRASIL INDUSTRIA E COMERCIO DE MOVEIS LTDA -EPP;06.538.230/0001-95;4;DESPESAS DE CAPITAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;90;APLICACOES DIRETAS;14;MOBILIARIO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;51560,0;0,0;51560,0;51560,0;0,0;0,0;0;0,0;0,0;51560,0
